   12.420133209565918       -72.571769185970211       -378.64926964713544     
   705.99691881475837       -395.62038642960709        19.635530804958798     
   554.75953832361677        1155.6587929486984        151.05322494446665     
   888.91358096926672        470.85272272175189        321.99585841812240     
  -159.34913562059216        315.32413315106800       -574.53421210222530     
  -176.13338488607545       -568.62437431122942       -480.23530063399238     
  -153.36515707029838        25.248118793197985       -6.7060871442844538     
  -113.36285236325074       -744.11566128032734        828.76834342546977     
   3.8546990896462177       -178.17351778012238       -244.08212878378842     
   179.63269553395304       -532.98510473967258       -711.06587572157730     
  -67.973252575476977        449.11919110937265       -50.268891051336873     
   277.91377572286694       -257.01020641836180        602.66780616909830     
   231.83634088392628        626.00934056966537       -304.94689053429693     
  -317.57771795929489        202.42617338060080        227.50492145344421     
  -360.02979671846856        332.52693773645990       -533.97673433542161     
   377.92285395492598       -602.82204721221763        6.2799182442401902     
   6.2489248920009830       -244.62438337406348        135.14410225885123     
   63.297910866818995       -465.08991393244600       -487.64494276356533     
   91.066500796720462        203.26059843556675       -17.137656589692504     
  -38.262672760825467       -334.53977800477242        153.05706977701075     
  -671.98499983589386       -52.847962538079813       -7.3127780252861214     
   512.33453658433211       -452.80507016549063       -197.36657742017488     
  -114.49435678518013        916.52791034429265       -120.19124677654581     
   324.10459186905746       -783.46375889252613       -206.91358471437221     
  -290.39135708416200        498.08977496798349        267.24459138750819     
   58.222362004211007        556.70097458807561        438.77242402651535     
  -62.424088627675403        363.06809663185226       -504.22044444490604     
  -331.17792407824885        246.33418061590748        257.13516907556550     
  -479.84328137406015       -452.47775000771384       -397.35420328181550     
   204.11491370485717        356.84346578505813       -229.34229353919207     
   739.77727917375682       -613.03626450508773        53.842945418453596     
   659.91620456644489       -34.359970405013513        398.31375558087581     
  -474.19277588551546       -135.41029138682597       -279.38379914154319     
  -675.04140044101223       -24.565598725459228       -143.70502553742961     
  -219.69247919151871       -195.16865761473849       -816.96718271333134     
   470.11411313725682       -305.37689563099769       -35.979389649734486     
  -796.91029907509926        107.03930404843595        318.85919535630416     
   354.09402900455677       -296.11332895949494        182.70313636482902     
   5.7753592283271509        318.67125909869799        430.98714279761248     
   107.24491888665609       -65.933512130620741       -808.09075423118259     
   175.52231975578943       -60.429099461401307        104.12893669003270     
  -390.56091017029058       -194.08397065743108        141.14997580809532     
   244.44296053837030        414.74943615550643        248.95327569794580     
  -218.14973546454036        136.85229365151750        448.25211158866995     
   488.33822539422965       -59.236688665688895        732.01649507691570     
  -336.83797951948776       -635.50451211894256        179.96009104953239     
   165.98611624506566        467.59774934326498       -39.048832809536805     
  -320.01901402953501        149.13337857316887       -557.17202499335224     
   714.41223410255282        243.60024182417874        737.25017311729800     
  -656.32144011938442        399.11458160260605        281.76625549978604     
   434.46784931781212        937.91320251369518        55.275521879956869     
   219.81198492285944       -51.420049796604616        260.81973122290185     
   353.82721360412012       -248.41924721533945        211.25797117215802     
  -238.48337455231132        400.47301461659094        628.55485019438026     
  -18.814869105047840        494.68773586561213        166.16124460006108     
  -58.997306874518266       -487.76434806199211        126.94594571672415     
  -671.16758214334152        615.62850234063592        244.00482892746695     
   691.59058613117020       -274.57691344579501       -44.094897904118810     
  -43.182163125004635        265.94946235354161       -409.97662710992211     
  -351.59980116197380        672.30976449456216       -478.38088296932455     
   156.09849012284070        793.04067175364685        502.24603656590392     
  -133.38150998751766        120.41167568647271       -654.51322982224519     
  -649.12696874963092        578.54924402491270       -140.91890035173247     
   78.530311348160552       -70.439186533240871       -290.23141531843658     
  -216.98185462979254       -285.85709652849602        396.81138607622051     
  -127.84146923952474       -410.52613032578529       -432.82900063886638     
   377.96055618188598       -255.89845972694471       -449.14369322067972     
   556.54203843885466       -341.99263955732010       -166.50742292431164     
   599.54402275196867       -185.11567906565412        530.13499332823744     
  -722.98771802924261        232.71098637001154        179.03015470913294     
  -677.30863932445811        106.63161709818786       -154.66924323770758     
  -73.609568071487487        39.295555447183858        831.96773203413954     
   950.79889193557983        60.863829449121802       -102.94349327823338     
  -606.13559381969765        67.890265600077583       -343.46207555611437     
  -410.42419841308759        186.22534783726260       -421.20039737340829     
   418.65408777576278        633.48346146681354        503.43120316398779     
