         100   85728274.029945284     
         200   102963595.58775458     
         300   131576312.05057067     
         400   189579504.28738064     
         500   382545337.59482807     
         600   9195824.5577409603     
         700   9213838.9015947543     
         800   9231977.9136903416     
         900   9250243.1744407378     
        1000   9268636.2930651139     
        1100   9287158.9082727171     
        1200   9305812.6889515761     
        1300   9324599.3348896895     
        1400   9343520.5775129236     
        1500   9362578.1806431916     
        1600   9381773.9412786458     
        1700   9401109.6903995518     
        1800   9420587.2937963139     
        1900   9440208.6529193055     
        2000   9459975.7057640515     
        2100   9479890.4277659822     
        2200   9499954.8327396642     
        2300   9520170.9738363624     
        2400   9540540.9445305727     
        2500   9561066.8796454389     
        2600   9581750.9563985374     
        2700   9602595.3954877872     
        2800   9623602.4622083474     
        2900   9644774.4676051550     
        3000   9666113.7696603499     
        3100   9687622.7745210752     
        3200   9709303.9377631545     
        3300   9731159.7656996492     
        3400   9753192.8167219069     
        3500   9775405.7026989441     
        3600   9797801.0904081650     
        3700   9820381.7030228488     
        3800   9843150.3216420617     
        3900   9866109.7868749313     
        4000   9889263.0004751980     
        4100   9912612.9270329047     
        4200   9936162.5957204532     
        4300   9959915.1021023449     
        4400   9983873.6100015081     
        4500   10008041.353430929     
        4600   10032421.638590533     
        4700   10057017.845942141     
        4800   10081833.432341134     
        4900   10106871.933259867     
        5000   10132136.965075329     
        5100   10157632.227448242     
        5200   10183361.505778762     
        5300   10209328.673760487     
        5400   10235537.696015444     
        5500   10261992.630835593     
        5600   10288697.633017048     
        5700   10315656.956802307     
        5800   10342874.958931951     
        5900   10370356.101807991     
        6000   10398104.956782635     
        6100   10426126.207557132     
        6200   10454424.653727507     
        6300   10483005.214456368     
        6400   10511872.932283627     
        6500   10541032.977093264     
        6600   10570490.650234265     
        6700   10600251.388794672     
        6800   10630320.770058736     
        6900   10660704.516126391     
        7000   10691408.498732958     
        7100   10722438.744256679     
        7200   10753801.438928405     
        7300   10785502.934257738     
        7400   10817549.752688114     
        7500   10849948.593473444     
        7600   10882706.338821568     
        7700   10915830.060273636     
        7800   10949327.025376759     
        7900   10983204.704623502     
        8000   11017470.778706366     
        8100   11052133.146076826     
        8200   11087199.930843230     
        8300   11122679.491008785     
        8400   11158580.427079141     
        8500   11194911.591069328     
        8600   11231682.095888890     
        8700   11268901.325179040     
        8800   11306578.943590773     
        8900   11344724.907537047     
        9000   11383349.476455215     
        9100   11422463.224584242     
        9200   11462077.053308954     
        9300   11502202.204090094     
        9400   11542850.272021933     
        9500   11584033.220036697     
        9600   11625763.393822240     
        9700   11668053.537453519     
        9800   11710916.809817707     
        9900   11754366.801858529     
       10000   11798417.554698687     
       10100   11843083.578678383     
       10200   11888379.873379560     
       10300   11934321.948692173     
       10400   11980925.846986696     
       10500   12028208.166452285     
       10600   12076186.085693814     
       10700   12124877.389639532     
       10800   12174300.496869370     
       10900   12224474.488442205     
       11000   12275419.138312792     
       11100   12327154.945463885     
       11200   12379703.167836988     
       11300   12433085.858217709     
       11400   12487325.902171535     
       11500   12542447.058201695     
       11600   12598474.000251301     
       11700   12655432.362739118     
       11800   12713348.788299020     
       11900   12772250.978396200     
       12000   12832167.747066846     
       12100   12893129.077952396     
       12200   12955166.184929276     
       12300   13018311.576552937     
       12400   13082599.124631315     
       12500   13148064.137214286     
       12600   13214743.436357673     
       12700   13282675.441041311     
       12800   13351900.255597414     
       12900   13422459.764135741     
       13000   13494397.731422337     
       13100   13567759.910731727     
       13200   13642594.159256291     
       13300   13718950.561689328     
       13400   13796881.562681595     
       13500   13876442.108898664     
       13600   13957689.801540190     
       13700   14040685.060212817     
       13800   14125491.299160002     
       13900   14212175.116958914     
       14000   14300806.500904711     
       14100   14391459.047422970     
       14200   14484210.200026007     
       14300   14579141.506433895     
       14400   14676338.896726945     
       14500   14775892.984543312     
       14600   14877899.393631248     
       14700   14982459.112222310     
       14800   15089678.878113478     
       14900   15199671.597578058     
       15000   15312556.801661281     
       15100   15428461.143797204     
       15200   15547518.943210240     
       15300   15669872.779158978     
       15400   15795674.141581947     
       15500   15925084.144606661     
       15600   16058274.310115911     
       15700   16195427.429555232     
       15800   16336738.513302267     
       15900   16482415.838187935     
       16000   16632682.105267035     
       16100   16787775.721664168     
       16200   16947952.222385824     
       16300   17113485.850268427     
       16400   17284671.315108288     
       16500   17461825.756199051     
       16600   17645290.936417624     
       16700   17835435.700409871     
       16800   18032658.734972965     
       16900   18237391.676001590     
       17000   18450102.614053819     
       17100   18671300.059780423     
       17200   18901537.441444330     
       17300   19141418.220087294     
       17400   19391601.724010829     
       17500   19652809.823925987     
       17600   19925834.594183177     
       17700   20211547.134952210     
       17800   20510907.766888637     
       17900   20824977.855015390     
       18000   21154933.575234350     
       18100   21502082.007858548     
       18200   21867880.032409139     
       18300   22253956.612015702     
       18400   22662139.201769400     
       18500   23094485.203661557     
       18600   23553319.635332100     
       18700   24041280.499777630     
       18800   24561373.766006913     
       18900   25117040.433539633     
       19000   25712238.911369205     
       19100   26351546.971796561     
       19200   27040288.954901129     
       19300   27784695.868607447     
       19400   28592108.804026004     
       19500   29471240.050558113     
       19600   30432512.047785405     
       19700   31488502.795751348     
       19800   32654539.088408068     
       19900   33949498.458419487     
       20000   35396911.296698846     
       20100   37026503.675220266     
       20200   38876402.314191490     
       20300   40996360.719958037     
       20400   43452607.753245100     
       20500   46335363.680854812     
       20600   49770920.150043413     
       20700   53941904.380119242     
       20800   59123069.612115778     
       20900   65748639.119054586     
       21000   74549555.766484976     
       21100   86863943.147657782     
       21200   105447250.85097574     
       21300   137082357.82602245     
       21400   204560381.39236614     
       21500   471758654.42133033     
       21600   7905340.3765548803     
       21700   7916737.9049258335     
       21800   7928182.1675270125     
       21900   7939673.4818487568     
       22000   7951212.1683922224     
       22100   7962798.5507086469     
       22200   7974432.9554365259     
       22300   7986115.7123380704     
       22400   7997847.1543387687     
       22500   8009627.6175670475     
       22600   8021457.4413915444     
       22700   8033336.9684642041     
       22800   8045266.5447587455     
       22900   8057246.5196132530     
       23000   8069277.2457714109     
       23100   8081359.0794268064     
       23200   8093492.3802653849     
       23300   8105677.5115089994     
       23400   8117914.8399598664     
       23500   8130204.7360470835     
       23600   8142547.5738737732     
       23700   8154943.7312607616     
       23800   8167393.5897968374     
       23900   8179897.5348861832     
       24000   8192455.9557968965     
       24100   8205069.2457113527     
       24200   8217737.8017771617     
       24300   8230462.0251583522     
