         100   324.05388171121888     
         200   411.59980059863909     
         300   520.71179923859677     
         400   717.89652940620874     
         500   562.17863362808964     
         600   604.77573838064234     
         700   647.51853523633895     
         800   743.84827276531905     
         900   642.20603810365185     
        1000   581.36927104243944     
        1100   669.66347610371531     
        1200   608.17467829466443     
        1300   508.12113166625915     
        1400   613.17232614800037     
        1500   648.46537661946911     
        1600   631.74867216077416     
        1700   578.34779247382721     
        1800   677.51500956921279     
        1900   557.19764535860963     
        2000   563.78264205480843     
        2100   642.45613423849102     
        2200   510.84558524491581     
        2300   707.51103983035159     
        2400   593.80940827838106     
        2500   582.57117093173895     
        2600   497.85260876141410     
        2700   451.32794593571941     
        2800   377.98228475050172     
        2900   428.14085618569834     
        3000   506.81967504482759     
        3100   536.90297772073950     
        3200   570.46525756157052     
        3300   623.51282502494678     
        3400   720.07290548983337     
        3500   551.28633797709915     
        3600   471.42161051756676     
        3700   660.14730677198668     
        3800   579.37393315197676     
        3900   651.76500688715157     
        4000   706.08130457075788     
        4100   675.07532099948094     
        4200   588.32578151431983     
        4300   762.76853805478993     
        4400   670.61596066179106     
        4500   707.04331733610468     
        4600   641.91041152113212     
        4700   711.15344131031725     
        4800   641.64077555729489     
        4900   706.78555700279651     
        5000   532.81033039485976     
        5100   574.72002581444963     
        5200   560.36738947526771     
        5300   551.34747984075489     
        5400   503.97544794928262     
        5500   563.96739753350118     
        5600   648.61095235476807     
        5700   424.93306402677723     
        5800   634.22219417460394     
        5900   555.94741923737490     
        6000   684.82147567326467     
        6100   591.05476547934768     
        6200   495.52692330873003     
        6300   664.79272234777795     
        6400   667.19531057901781     
        6500   677.20265580231717     
        6600   633.17773860062539     
        6700   727.04623123337842     
        6800   731.53217422168746     
        6900   685.90335227976971     
        7000   619.77764359874323     
        7100   650.53261765480784     
        7200   644.44265706098372     
        7300   499.75170396151384     
        7400   602.12520789159896     
        7500   652.48709555543201     
        7600   661.95043926269875     
        7700   588.54380976857772     
        7800   665.41072263565843     
        7900   666.58677512330314     
        8000   681.26766827971858     
        8100   707.75596408560818     
        8200   676.93856729754270     
        8300   602.28766529471386     
        8400   699.03548972160843     
        8500   776.59482729997524     
        8600   473.38402939155299     
        8700   581.79578786614456     
        8800   695.85128786924781     
        8900   692.95177370462613     
        9000   656.67884322130510     
        9100   617.74269830992273     
        9200   707.56294484154819     
        9300   662.80046582190312     
        9400   603.41672865106682     
        9500   821.77897570340053     
        9600   569.34262130418267     
        9700   613.60927702349318     
        9800   699.99387703968580     
        9900   709.18693810295770     
       10000   589.72436241633648     
       10100   640.88145265839364     
       10200   637.86009524751000     
       10300   765.78916159369533     
       10400   664.96083118747083     
       10500   737.02877062830964     
       10600   586.86566357078800     
       10700   775.46246175103749     
       10800   666.23828012295269     
       10900   508.98856572675334     
       11000   735.59792341703178     
       11100   639.37607195334533     
       11200   652.19209136993356     
       11300   576.33135979346093     
       11400   656.68968967590968     
       11500   623.51001981567788     
       11600   509.20035686188498     
       11700   847.26551711552077     
       11800   573.90351089250078     
       11900   820.99044611646843     
       12000   742.35464547619438     
       12100   520.49022120719781     
       12200   718.66697036843084     
       12300   668.79594245449584     
       12400   709.66596218473023     
       12500   750.43371879185702     
       12600   662.92469675935752     
       12700   664.08766996165468     
       12800   775.09208754968904     
       12900   560.80389248029837     
       13000   561.13932737594143     
       13100   684.32329358508014     
       13200   744.07549068382298     
       13300   653.52308032228098     
       13400   581.24330362750561     
       13500   677.24662194058544     
       13600   615.23239350193705     
       13700   671.54998785347163     
       13800   714.49956390544753     
       13900   478.31214039922008     
       14000   577.02839144299526     
       14100   614.21801605195594     
       14200   619.26676435894012     
       14300   753.21924115066804     
       14400   765.66148131317254     
       14500   842.91376768330667     
       14600   667.63174996316729     
       14700   806.69767927891780     
       14800   711.16625530172007     
       14900   765.44679374501732     
       15000   684.68563655933815     
       15100   698.20281771215252     
       15200   691.33114180834309     
       15300   711.00106534378733     
       15400   632.23181439619236     
       15500   858.72891779467034     
       15600   491.77507834545656     
       15700   498.87696332184305     
       15800   659.61308474039583     
       15900   483.91929052657122     
       16000   724.65444914095531     
       16100   646.96178494950186     
       16200   769.13958898630085     
       16300   628.29127948370592     
       16400   564.52290115019252     
       16500   715.10611044561972     
       16600   722.70921664054663     
       16700   443.88752203834059     
       16800   772.78342103973853     
       16900   761.46385337787990     
       17000   741.06024823234088     
       17100   472.14286817955536     
       17200   711.77397444277483     
       17300   652.91828524722314     
       17400   669.34677993730611     
       17500   721.83911498221073     
       17600   654.07450970122989     
       17700   575.36561299735899     
       17800   629.75268503564564     
       17900   726.54204277838073     
       18000   635.58145108049325     
       18100   563.94960846038850     
       18200   845.16384718145821     
       18300   598.82679868807304     
       18400   620.85802466466691     
       18500   531.47625275202540     
       18600   488.85477428500803     
       18700   643.26177765118211     
       18800   591.04869327496249     
       18900   800.11725454644693     
       19000   739.37152731451908     
       19100   532.64333669148652     
       19200   456.64166671846027     
       19300   698.52991763425018     
       19400   569.25970116120118     
       19500   588.45485064128786     
       19600   493.00984890447495     
       19700   660.06308438688370     
       19800   726.20276280321400     
       19900   812.72987443457373     
       20000   512.95197486968493     
       20100   874.50087991657324     
       20200   770.72706799856451     
       20300   624.66272307991278     
       20400   562.63355820242316     
       20500   589.03161685613816     
       20600   577.88653883085351     
       20700   494.05467919769501     
       20800   523.96158022695840     
       20900   511.56003629459963     
       21000   537.91356371697304     
       21100   512.46762983829888     
       21200   507.25264455614990     
       21300   580.72365883531006     
       21400   673.63308981512307     
       21500   487.34722919473865     
       21600   530.57028807821428     
       21700   621.43255559369629     
       21800   639.90625723757159     
       21900   476.10040329364080     
       22000   780.75499934573065     
       22100   363.44287568693312     
       22200   609.29715536989397     
       22300   569.33345256050859     
       22400   805.39021050554743     
       22500   570.90970766844055     
       22600   629.10444984555761     
       22700   727.50425121156013     
       22800   677.18783143335008     
       22900   583.79733924972243     
       23000   471.61489076640885     
       23100   566.57490675479755     
       23200   684.21996230583477     
       23300   749.75767422366937     
       23400   605.16858479198208     
       23500   728.85918901272328     
       23600   517.03002073819243     
       23700   586.84850419363522     
       23800   920.98772140505685     
       23900   764.20479433166724     
       24000   542.64992014701556     
       24100   740.99168998070581     
       24200   650.98506715388442     
       24300   635.63644668684697     
       24400   634.09875234486515     
       24500   651.66999744056716     
       24600   511.51609693703244     
       24700   520.77251294959387     
       24800   638.02246542285150     
       24900   555.56841152830577     
       25000   663.43525951100571     
       25100   672.62080881986651     
       25200   537.32381552580932     
       25300   682.70176284390311     
       25400   682.23929133976935     
       25500   523.22880492170259     
       25600   630.06344505646939     
       25700   612.75533251142144     
       25800   643.71361114390379     
       25900   708.09827638943079     
       26000   571.36195770228278     
       26100   768.41454940792403     
       26200   813.96517502899496     
       26300   711.69990007515821     
       26400   839.12295174607709     
       26500   729.26648241641499     
       26600   501.31911193361634     
       26700   690.01863727050022     
       26800   689.54428639428943     
       26900   751.59229942219167     
       27000   709.21026324245850     
       27100   581.26435408000418     
       27200   655.19798066372368     
       27300   600.17407372884213     
       27400   590.20511732090961     
       27500   635.89339064346871     
       27600   691.78929229127652     
       27700   619.14151836301619     
       27800   670.17257674091184     
       27900   645.29882655226481     
       28000   498.29518664353884     
       28100   760.38629632633081     
       28200   497.28853759183369     
       28300   662.33054789368043     
       28400   723.50796530416733     
       28500   682.21292831018764     
       28600   618.01479433207112     
       28700   639.55534962486297     
       28800   512.31300052386780     
       28900   755.04488894971757     
       29000   487.00482546539837     
       29100   668.87158481127665     
       29200   645.16393930758011     
       29300   752.44030199620647     
       29400   455.01377566742889     
       29500   564.86939193381204     
       29600   538.06750444515194     
       29700   762.61687260718520     
       29800   622.80686414593288     
       29900   772.07020212262296     
       30000   634.13213780054889     
       30100   402.31354782820858     
       30200   701.32699094233055     
       30300   663.24881869674800     
       30400   513.20275518386450     
       30500   687.47828911420834     
       30600   723.77625197493114     
       30700   612.61625006009501     
       30800   913.58452391103754     
       30900   619.85216647692857     
       31000   746.18507362998912     
       31100   733.37538251364299     
       31200   742.40138667168037     
       31300   588.10050868246208     
       31400   739.37234953620430     
       31500   633.95049830268511     
       31600   635.94179232412591     
       31700   447.31750790137005     
       31800   567.79737310947166     
       31900   799.32816525384203     
       32000   743.81661928376275     
       32100   640.31327946087026     
       32200   737.77323267775273     
       32300   495.52479551624197     
       32400   635.11397694424204     
       32500   571.74388306310209     
       32600   554.03494645321439     
       32700   701.34101639098424     
       32800   698.95357191668893     
       32900   710.98835871462404     
       33000   730.12484905480130     
       33100   624.88895259606397     
       33200   670.55088762686376     
       33300   651.04982163021316     
       33400   661.09432839256669     
       33500   424.82198355916654     
       33600   430.06117577429904     
       33700   478.98457130972162     
       33800   404.08521704943894     
       33900   468.64813011018464     
       34000   426.36825316296876     
       34100   509.32778288251643     
       34200   506.34698997340860     
       34300   663.69368463796468     
       34400   581.66329228852294     
       34500   589.55954166451693     
       34600   688.49114213677910     
       34700   589.74099522925769     
       34800   623.11247518254572     
       34900   508.89092698225147     
       35000   606.14044587048920     
       35100   729.19673800992746     
       35200   530.62025444722065     
       35300   662.21372954760511     
       35400   409.99920401823863     
       35500   737.39114867149738     
       35600   682.69289375984965     
       35700   700.88086564108107     
       35800   707.27048460880394     
       35900   616.35361190749165     
       36000   751.59132539541770     
       36100   679.86092357369682     
       36200   693.45132688285946     
       36300   632.44301634969236     
       36400   548.06590993498287     
       36500   545.04308879623898     
       36600   593.09000049698193     
       36700   559.91253024296691     
       36800   685.72675708738007     
       36900   707.56033179481915     
       37000   646.24116718401012     
       37100   598.46536638765883     
       37200   703.80189819833572     
       37300   683.76501564928651     
       37400   533.72451488657964     
       37500   728.56461816615627     
       37600   613.58624872492283     
       37700   759.84511589798581     
       37800   527.34728481175125     
       37900   715.04869432072780     
       38000   659.84572432572543     
       38100   526.31031582798710     
       38200   749.69306970868718     
       38300   786.78089435810341     
       38400   464.15135983168534     
       38500   593.12086380684764     
       38600   683.19366366029726     
       38700   849.07116774769827     
       38800   576.64189463878961     
       38900   707.56804063075674     
       39000   623.35375082470341     
       39100   484.40559083977587     
       39200   509.31221939374785     
       39300   613.23427068682031     
       39400   725.23670280786894     
       39500   700.15829989899669     
       39600   691.52423313241593     
       39700   635.14841670162934     
       39800   559.19600104392839     
       39900   728.87551668930359     
       40000   476.31204244902409     
       40100   612.94512013628082     
       40200   822.50525183652962     
       40300   648.68995804811107     
       40400   752.89910574989767     
       40500   483.32922851446193     
       40600   672.95290259473074     
       40700   789.70396132171902     
       40800   559.14573219718181     
       40900   504.41406427553773     
       41000   755.67650300000753     
       41100   601.79470548840698     
       41200   743.24838898547557     
       41300   666.52881897433019     
       41400   598.44470812927227     
       41500   542.62580529033005     
